nMC	Rp	Porb	Mp	ecc	inc	Omega	omega	theta	Abond	AgeomVIS	AgeomMIR	zodis	a	rp	ang_sep	ang_sep_max	Finc	f	Tp	nstar	Rs	Ms	Ts	dist	stype	ra	dec	lGal	bGal	
2	0.82147	486.19689	0.77989	0.00000	0.27313	0.94472	5.39656	5.83742	0.30070	0.10686	0.09290	0.79454	0.77239	0.77239	0.03803	0.03941	0.01427	0.46037	87.96501	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
3	4.49986	10.06731	35.44121	0.00000	1.08762	2.08857	0.37777	3.01771	0.60753	0.25546	0.01931	7.45906	0.05824	0.05824	0.00290	0.00297	2.50936	0.43742	277.26587	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
3	1.72986	45.84176	1.82542	0.00000	1.08762	2.07798	4.97434	5.73363	0.59217	0.30465	0.07020	7.45906	0.16001	0.16001	0.00431	0.00816	0.33248	0.86687	168.89408	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
3	2.69729	98.47265	12.56343	0.00000	1.08762	3.82698	5.41856	1.54106	0.63077	0.34034	0.07319	7.45906	0.26638	0.26638	0.01131	0.01359	0.11996	0.09143	127.68326	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
4	1.62077	9.20246	4.73949	0.00000	0.09933	0.27390	2.65121	6.02677	0.15502	0.58061	0.06415	6.73154	0.05486	0.05486	0.00279	0.00280	2.82862	0.28535	346.06631	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
4	0.83161	16.06709	0.49415	0.00000	0.09933	4.35329	0.40304	0.90459	0.31884	0.37262	0.05829	6.73154	0.07954	0.07954	0.00404	0.00406	1.34544	0.27189	272.32140	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
4	0.64543	69.49491	0.16460	0.00000	0.09933	4.50911	6.10197	4.23425	0.54424	0.34414	0.07950	6.73154	0.21115	0.21115	0.01074	0.01077	0.19092	0.35848	151.16366	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
4	5.51655	225.85635	30.65155	0.00000	0.09933	0.07959	3.51425	2.08241	0.12423	0.57946	0.06008	6.73154	0.46329	0.46329	0.02359	0.02364	0.03966	0.35037	120.15314	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
5	0.50070	2.91531	0.07330	0.00000	1.34087	4.27758	3.16993	1.21749	0.19794	0.46118	0.04397	1.67778	0.02549	0.02549	0.00050	0.00130	13.09786	0.92919	501.07820	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
5	0.57869	86.32503	0.18259	0.00000	1.34087	3.74643	1.14284	1.04090	0.75102	0.01585	0.01691	1.67778	0.24400	0.24400	0.00753	0.01245	0.14298	0.02785	120.89519	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
5	0.51530	266.06181	0.07330	0.00000	1.34087	4.64842	2.45802	1.28253	0.05334	0.13965	0.08274	1.67778	0.51675	0.51675	0.02204	0.02637	0.03188	0.64207	116.00311	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
6	2.72651	1.40702	7.32656	0.00000	1.93943	1.82919	0.38802	6.01918	0.56284	0.16441	0.06218	4.48699	0.01569	0.01569	0.00079	0.00080	34.59761	0.26274	548.87814	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
6	1.34910	14.96176	1.90274	0.00000	1.93943	5.67597	5.61436	0.04582	0.21705	0.58718	0.02580	4.48699	0.07585	0.07585	0.00325	0.00387	1.47957	0.63888	288.74943	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
6	1.36684	42.70154	4.73949	0.00000	1.93943	4.74594	4.83642	5.58306	0.36915	0.36676	0.00507	4.48699	0.15261	0.15261	0.00485	0.00779	0.36547	0.81310	192.86306	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
6	1.56208	202.19409	9.20424	0.00000	1.93943	3.28033	1.73828	6.20911	0.28297	0.12853	0.02036	4.48699	0.43034	0.43034	0.00814	0.02196	0.04596	0.00573	118.58891	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
6	0.57190	338.41806	0.11569	0.00000	1.93943	4.47846	1.72983	0.49104	0.42183	0.53383	0.05812	4.48699	0.60664	0.60664	0.02073	0.03095	0.02313	0.03973	94.64820	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
7	0.96962	10.57483	0.81293	0.00000	2.15274	4.04220	3.01958	3.24266	0.09365	0.46901	0.08499	0.95101	0.06018	0.06018	0.00307	0.00307	2.35008	0.32711	336.23920	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
7	0.59359	33.93981	0.11569	0.00000	2.15274	3.99959	5.07144	5.83807	0.64755	0.13818	0.03432	0.95101	0.13095	0.13095	0.00370	0.00668	0.49640	0.85309	180.00638	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
7	1.37498	436.07617	1.23087	0.00000	2.15274	2.20256	3.50933	5.63698	0.58672	0.49824	0.05698	0.95101	0.71835	0.71835	0.03567	0.03665	0.01650	0.21192	79.97533	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
8	3.73188	50.38195	12.82673	0.00000	2.17595	0.92728	6.07172	2.19113	0.33384	0.38314	0.03898	0.59088	0.17040	0.17040	0.00571	0.00869	0.29314	0.03694	185.01983	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
8	1.12399	352.96573	1.30989	0.00000	2.17595	4.57898	0.00844	0.87262	0.12113	0.21980	0.09802	0.59088	0.62390	0.62390	0.02461	0.03183	0.02187	0.06762	103.63001	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
9	2.27345	2.10687	6.20634	0.00000	0.73709	1.58011	6.24174	4.16515	0.25729	0.12158	0.09227	0.03373	0.02053	0.02053	0.00087	0.00105	20.19591	0.64898	547.74039	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
9	1.33827	3.25063	1.10961	0.00000	0.73709	0.15844	5.51384	3.10703	0.42058	0.15888	0.02925	0.03373	0.02741	0.02741	0.00122	0.00140	11.32812	0.11438	445.49421	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
9	1.12304	29.24300	1.45303	0.00000	0.73709	4.96197	1.46975	4.36060	0.08988	0.07167	0.07565	0.03373	0.11857	0.11857	0.00578	0.00605	0.60546	0.47921	239.80004	568	0.29100	0.26000	3250.00000	19.59858	M	255.25883	8.20734	27.58806	28.24274	
0	1.94524	108.25033	7.32656	0.00000	1.40277	0.79988	0.55457	1.97756	0.50317	0.10966	0.03854	2.70329	0.25100	0.25100	0.01289	0.01562	0.07799	0.08832	123.48387	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
0	0.56603	250.95007	0.15467	0.00000	1.40277	1.57231	0.11587	6.22081	0.47898	0.05258	0.07958	2.70329	0.43966	0.43966	0.02732	0.02735	0.02542	0.29239	94.41739	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
1	2.92969	2.62481	18.24955	0.00000	1.82931	3.81452	3.35310	1.59598	0.06197	0.11920	0.04430	157.92882	0.02103	0.02103	0.00045	0.00131	11.11197	0.94426	500.09871	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
1	1.32194	103.19258	2.59716	0.00000	1.82931	3.19857	5.39615	3.78700	0.49049	0.38701	0.07863	157.92882	0.24312	0.24312	0.01472	0.01513	0.08312	0.21120	126.26183	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
1	3.95642	489.66417	5.95415	0.00000	1.82931	2.46979	3.36056	0.34073	0.72664	0.39033	0.09535	157.92882	0.68653	0.68653	0.03666	0.04271	0.01042	0.61789	64.30575	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
2	1.47857	20.14518	2.02490	0.00000	1.04785	0.37204	2.26875	5.87244	0.54280	0.48629	0.00298	142.12602	0.08182	0.08182	0.00283	0.00509	0.73399	0.02106	211.83805	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
2	4.49862	59.56134	9.39715	0.00000	1.04785	2.94839	4.34902	5.41400	0.69476	0.00952	0.01646	142.12602	0.16854	0.16854	0.01004	0.01049	0.17297	0.47530	133.41535	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
2	1.68053	140.56518	4.45356	0.00000	1.04785	1.58803	4.17227	2.33334	0.55450	0.22364	0.04668	142.12602	0.29875	0.29875	0.01824	0.01859	0.05505	0.22858	110.14220	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
2	1.01747	456.11830	0.48401	0.00000	1.04785	3.62517	0.89609	2.90492	0.72110	0.38934	0.07918	142.12602	0.65481	0.65481	0.03453	0.04074	0.01146	0.62969	66.17632	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
4	1.48762	42.15152	1.82542	0.00000	1.82362	1.96021	5.27516	2.51714	0.61917	0.30605	0.08834	702.24239	0.13385	0.13385	0.00214	0.00833	0.27426	0.00185	158.22650	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
4	0.69649	126.08651	0.29421	0.00000	1.82362	2.64877	6.18915	0.33430	0.48226	0.14698	0.06128	702.24239	0.27787	0.27787	0.01682	0.01729	0.06363	0.21160	118.57859	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
4	0.77313	254.22368	0.39334	0.00000	1.82362	5.25242	3.17585	3.49511	0.20127	0.32502	0.06652	702.24239	0.44348	0.44348	0.02568	0.02759	0.02498	0.15683	104.60731	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
5	1.40776	0.72327	2.88098	0.00000	1.22921	0.72446	5.40440	1.82368	0.16609	0.01045	0.08730	3.07360	0.00890	0.00890	0.00036	0.00055	61.97027	0.03492	746.24194	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
5	1.23475	25.17481	2.76391	0.00000	1.22921	1.55395	0.71524	1.31496	0.48914	0.39502	0.09001	3.07360	0.09492	0.09492	0.00316	0.00591	0.54530	0.01854	202.20248	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
5	0.61552	51.24119	0.19032	0.00000	1.22921	1.88164	4.27047	1.29338	0.44230	0.22673	0.00377	3.07360	0.15245	0.15245	0.00744	0.00949	0.21140	0.69230	163.09046	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
5	1.24210	140.99741	2.06734	0.00000	1.22921	0.18023	2.25641	5.63719	0.44663	0.44901	0.09879	3.07360	0.29937	0.29937	0.00628	0.01863	0.05482	0.00426	116.15824	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
5	2.13483	399.83591	8.29751	0.00000	1.22921	3.88623	3.39421	0.04843	0.06773	0.12265	0.01796	3.07360	0.59977	0.59977	0.03583	0.03731	0.01366	0.47051	93.49578	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
6	0.80609	1.01523	0.36961	0.00000	2.37629	5.43273	1.99609	3.96491	0.16908	0.05487	0.02376	0.47968	0.01116	0.01116	0.00068	0.00069	39.43094	0.43567	665.89138	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
6	1.00834	20.77506	0.77989	0.00000	2.37629	3.74107	6.24736	2.81445	0.05523	0.27888	0.01135	0.47968	0.08351	0.08351	0.00504	0.00520	0.70447	0.20501	251.39225	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
6	0.57976	35.01773	0.23419	0.00000	2.37629	3.26588	5.02259	0.12990	0.23080	0.39043	0.00287	0.47968	0.11828	0.11828	0.00573	0.00736	0.35119	0.69654	200.65427	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
6	1.18630	193.47177	2.11067	0.00000	2.37629	3.65846	4.59639	2.56091	0.16396	0.23545	0.09163	0.47968	0.36966	0.36966	0.01948	0.02300	0.03596	0.09874	115.89158	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
7	0.89569	3.43481	0.34731	0.00000	1.09888	0.15240	0.37664	0.76779	0.32102	0.57273	0.01981	0.60937	0.02516	0.02516	0.00092	0.00157	7.76338	0.02491	421.72656	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
7	1.29283	12.02047	3.69518	0.00000	1.09888	4.75010	3.08896	3.51390	0.41782	0.40659	0.09315	0.60937	0.05799	0.05799	0.00346	0.00361	1.46114	0.19091	267.29529	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
7	0.96745	153.16245	0.93996	0.00000	1.09888	5.56974	4.96577	1.31026	0.59889	0.04444	0.08618	0.60937	0.31635	0.31635	0.01968	0.01968	0.04910	0.32150	104.26324	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
8	0.51324	124.64397	0.05046	0.00000	0.31546	0.06000	1.55932	1.34648	0.76838	0.03946	0.02150	6.14576	0.27575	0.27575	0.01711	0.01716	0.06462	0.28291	97.35009	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
8	0.54092	345.40352	0.05957	0.00000	0.31546	0.96235	1.85296	1.03811	0.75520	0.29674	0.04799	6.14576	0.54402	0.54402	0.03375	0.03385	0.01660	0.28079	70.27427	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
9	0.74454	7.12346	0.48401	0.00000	1.19167	2.85389	6.01400	0.21439	0.67370	0.12513	0.08394	631.80436	0.04091	0.04091	0.00254	0.00255	2.93539	0.34416	275.34392	569	0.24300	0.18000	3100.00000	16.07317	M	268.57135	7.37911	33.09294	16.04500	
0	0.67099	0.76574	0.22006	0.00000	2.28624	5.54152	1.67147	0.64729	0.54738	0.34039	0.07395	163.29385	0.00808	0.00808	0.00046	0.00055	24.81657	0.09175	509.53386	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
0	0.99497	1.18289	0.90176	0.00000	2.28624	1.99923	1.65709	5.29831	0.63460	0.09731	0.09416	163.29385	0.01080	0.01080	0.00065	0.00074	13.89706	0.11915	417.80709	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
0	2.77825	202.23463	13.65024	0.00000	2.28624	0.59528	2.51154	1.77506	0.42027	0.58861	0.08266	163.29385	0.33261	0.33261	0.01646	0.02267	0.01465	0.74072	84.48650	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
1	3.14487	0.54014	10.42404	0.00000	1.09072	0.77165	1.77156	3.99909	0.55927	0.42513	0.04997	0.64849	0.00640	0.00640	0.00039	0.00044	39.52234	0.56640	568.59942	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
1	0.94059	66.11843	0.74820	0.00000	1.09072	4.63920	1.15501	3.84540	0.79935	0.02227	0.03414	0.64849	0.15785	0.15785	0.00566	0.01076	0.06503	0.86792	94.06654	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
1	0.56925	100.85774	0.05598	0.00000	1.09072	0.59845	0.05706	5.88725	0.63887	0.54364	0.03647	0.64849	0.20917	0.20917	0.01362	0.01426	0.03703	0.47967	94.64773	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
2	0.58756	28.29312	0.14839	0.00000	1.59835	3.00189	0.60122	1.66050	0.08089	0.34890	0.02913	0.59145	0.08964	0.08964	0.00390	0.00611	0.20165	0.03342	182.61965	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
2	0.53757	481.65039	0.13377	0.00000	1.59835	5.67893	3.14523	4.55284	0.59663	0.13847	0.07376	0.59145	0.59318	0.59318	0.00637	0.04043	0.00460	0.00042	57.78054	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
6	0.62313	7.60914	0.11332	0.00000	0.74456	1.14915	1.68203	1.58558	0.00242	0.43228	0.07626	251.55574	0.03735	0.03735	0.00254	0.00255	1.16162	0.36205	288.77343	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
6	2.50036	22.06034	2.59716	0.00000	0.74456	4.36046	5.57369	4.32285	0.30478	0.13788	0.03716	251.55574	0.07593	0.07593	0.00492	0.00518	0.28099	0.48751	185.03712	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
6	0.83336	38.71726	0.63380	0.00000	0.74456	0.17851	6.04887	5.41997	0.10452	0.20233	0.08477	251.55574	0.11048	0.11048	0.00601	0.00753	0.13273	0.67978	163.42244	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
6	1.62419	283.78413	14.22840	0.00000	0.74456	4.91233	0.49520	0.03643	0.35641	0.48020	0.05617	251.55574	0.41689	0.41689	0.02668	0.02841	0.00932	0.16552	77.46204	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
7	1.88239	2.70720	3.13020	0.00000	2.25759	1.10214	4.36678	2.51629	0.67077	0.47757	0.01733	296.81835	0.01875	0.01875	0.00115	0.00128	4.60772	0.13088	308.88817	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
7	1.55704	8.13083	2.88098	0.00000	2.25759	2.14375	2.82350	3.23674	0.50648	0.39938	0.00727	296.81835	0.03904	0.03904	0.00262	0.00266	1.06333	0.40846	236.88941	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
7	0.73749	11.80126	0.51508	0.00000	2.25759	5.76595	2.26031	1.48812	0.32558	0.55846	0.09111	296.81835	0.05004	0.05004	0.00306	0.00341	0.64706	0.57029	226.21488	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
7	0.79627	448.12013	0.47407	0.00000	2.25759	4.72468	1.00476	4.46604	0.79767	0.07442	0.05679	296.81835	0.56532	0.56532	0.03189	0.03853	0.00507	0.65060	49.80982	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
8	0.78965	3.38976	0.44547	0.00000	2.53064	5.60876	4.59250	0.82751	0.21708	0.13479	0.04920	0.93579	0.02178	0.02178	0.00134	0.00148	3.41420	0.56702	355.88114	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
8	1.38315	5.97060	3.06594	0.00000	2.53064	0.13885	3.45809	2.74493	0.10707	0.49494	0.01396	0.93579	0.03177	0.03177	0.00216	0.00217	1.60505	0.34161	304.52995	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
8	2.36150	35.16348	4.27259	0.00000	2.53064	2.27227	2.85551	5.01934	0.63106	0.57747	0.02401	0.93579	0.10362	0.10362	0.00578	0.00706	0.15091	0.08550	135.19895	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
8	0.99976	73.29112	1.42320	0.00000	2.53064	4.93445	1.53089	6.09963	0.41369	0.21181	0.06292	0.93579	0.16907	0.16907	0.00955	0.01152	0.05668	0.08986	118.83559	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
8	0.65652	145.19823	0.28226	0.00000	2.53064	4.08624	3.73927	4.57774	0.55088	0.49525	0.00776	0.93579	0.26669	0.26669	0.01560	0.01818	0.02278	0.10462	88.51882	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
8	3.53836	326.74573	17.14858	0.00000	2.53064	0.47423	2.19543	1.78635	0.23026	0.40953	0.06648	0.93579	0.45797	0.45797	0.02822	0.03121	0.00773	0.56144	77.28857	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
9	0.67634	0.64339	0.17157	0.00000	0.63403	2.47033	4.09385	4.96387	0.14073	0.05626	0.05698	7.65421	0.00719	0.00719	0.00048	0.00049	31.30004	0.21923	633.82879	570	0.14900	0.12000	3000.00000	14.67278	M	274.13142	4.87938	33.32511	9.98248	
0	1.53998	0.73059	3.61933	0.00000	1.88047	3.18998	4.36509	3.02015	0.73182	0.08762	0.03640	757.16956	0.01293	0.01293	0.00034	0.00065	321.70258	0.01762	848.24835	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
1	1.40918	4.27028	6.46922	0.00000	2.14722	1.89793	5.03017	5.27794	0.39433	0.45774	0.01827	2.26079	0.04195	0.04195	0.00160	0.00210	30.55491	0.71183	577.27460	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
1	1.67850	17.63145	2.59716	0.00000	2.14722	4.26689	0.72154	0.72998	0.64390	0.56671	0.08668	2.26079	0.10797	0.10797	0.00300	0.00541	4.61288	0.02076	315.09395	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
1	3.13681	26.36035	13.37002	0.00000	2.14722	4.89532	1.07875	4.18847	0.62597	0.37539	0.07691	2.26079	0.14117	0.14117	0.00496	0.00707	2.69828	0.75957	278.96710	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
1	1.44531	88.20722	1.23087	0.00000	2.14722	5.34621	2.82230	4.63059	0.00781	0.32615	0.00065	2.26079	0.31582	0.31582	0.01006	0.01582	0.53912	0.03309	238.02530	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
1	1.35266	154.06554	2.11067	0.00000	2.14722	4.59379	1.12102	2.50558	0.71949	0.01422	0.09288	2.26079	0.45804	0.45804	0.02112	0.02294	0.25630	0.53839	144.12135	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
1	1.76652	358.12835	5.48009	0.00000	2.14722	0.18532	0.93182	6.18961	0.03183	0.37962	0.00719	2.26079	0.80376	0.80376	0.03148	0.04026	0.08323	0.07077	148.29211	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
2	2.72177	0.77932	13.09556	0.00000	0.76385	3.95964	1.64443	0.51247	0.60145	0.48499	0.00192	4.68295	0.01350	0.01350	0.00055	0.00068	295.16894	0.08466	916.62461	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
3	2.36169	0.50385	6.88456	0.00000	2.55974	1.39148	0.55655	4.48353	0.71010	0.38005	0.07221	0.32776	0.01009	0.01009	0.00043	0.00051	527.98277	0.62263	978.96959	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
3	0.64332	452.16758	0.17517	0.00000	2.55974	3.49064	4.02991	0.06961	0.51003	0.09222	0.05290	0.32776	0.93893	0.93893	0.04201	0.04703	0.06099	0.57583	115.72282	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
4	0.55704	42.87291	0.12059	0.00000	1.52594	2.24869	0.04527	4.92416	0.47316	0.38215	0.07972	4.21598	0.19523	0.19523	0.00252	0.00978	1.41073	0.96804	258.42499	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
5	1.63974	119.59664	5.25741	0.00000	0.70139	3.30187	4.55678	4.36507	0.01375	0.41898	0.06889	3.23201	0.38688	0.38688	0.01842	0.01938	0.35925	0.17832	214.73359	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
5	0.73794	272.47026	0.18642	0.00000	0.70139	0.69283	1.85251	1.11131	0.04948	0.49057	0.05245	3.23201	0.66986	0.66986	0.03333	0.03355	0.11984	0.26333	161.69372	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
6	0.57880	22.59027	0.19838	0.00000	2.05542	6.06940	4.35322	2.10761	0.65021	0.06580	0.06287	495.94490	0.12736	0.12736	0.00630	0.00638	3.31482	0.24403	288.81573	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
7	2.67710	0.57104	13.65024	0.00000	2.25945	5.42367	6.19668	5.15788	0.61177	0.50235	0.02255	1.73222	0.01097	0.01097	0.00038	0.00055	446.82234	0.76730	1010.08831	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
8	2.17422	153.42131	4.45356	0.00000	2.60059	1.09222	6.19676	4.22824	0.47957	0.26496	0.04014	122.80817	0.45676	0.45676	0.02062	0.02288	0.25774	0.56541	168.43740	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
8	1.15548	242.12364	1.39399	0.00000	2.60059	2.19586	3.31119	0.91156	0.12506	0.21810	0.02847	122.80817	0.61915	0.61915	0.02763	0.03101	0.14027	0.57903	164.73718	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
9	1.23096	0.79480	1.23087	0.00000	2.22420	4.98253	0.51066	2.15225	0.57365	0.21991	0.03193	3.73325	0.01368	0.01368	0.00064	0.00068	287.52944	0.15698	926.11588	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
9	2.89222	6.47252	20.24381	0.00000	2.22420	1.26753	4.92040	0.27736	0.36364	0.37511	0.00420	3.73325	0.05535	0.05535	0.00197	0.00277	17.54921	0.75182	508.79591	571	0.53500	0.54000	3800.00000	19.96406	M	265.75333	5.78933	30.30266	17.84505	
